Unnamed: 0,"※ 데이터-모두 새로고침시 20분 지연시세 (현재가, 전일대비, 전주대비, 시가총액, 환율). But 일본과 상해는 25/10/03 기준",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
,기업정보,,,,,,Price,,,Market Cap,수익성,,활동성,밸류 (Oct-25),,,성장률,,밸류에이션,,,,,기대수익률 (10Y),,,기간별 수익률 (25/10/03),,,,,,괴리율 (EPS+HYY),,,,,,Fwd 12M EPS Consensus Change (%),,,,,,Fwd 12M EPS Consensus (USD),,,,,,
,Ticker,Corp,Exchange,WI26,FY 0,설립,현재가,전일대비,전주대비,(USD mn),ROE (Fwd),OPM (Fwd),CCC (FY 0),PER (Oct-25),% PER (Avg),PBR (Oct-25),Sales (3),,PER (3),PER (5),PER (10),PEG (Oct-25),PER (Avg),Price (10),Return (Y),DY (FY+1),W,1 M,3 M,6 M,YTD,12 M,W,1 M,3 M,6 M,YTD,12 M,W,1 M,3 M,6 M,YTD,12 M,45933,45926.0,45903.0,45841.0,45750.0,45653.0,45568.0
,MA,Mastercard Class A,NYSE,소프트웨어,45627,2001,580.45,0.005404188245890618,0,524733.7,1.5916,0.5900582272300092,78.39235331852007,36.44241994336559,-0.019211574274433207,59.621943285455316,0.1320622359322142,Sales (3),24.403169548927476,19.041696159299676,10.24127705615156,2.759488334126874,37.15625,2105.9234306668122,0.13754287899705453,0.005306227926608666,0.02710880682320882,-0.021625539374325653,0.0196929238985315,0.09405334087267958,0.09066140548665924,0.1726973351920318,-0.014173981338962657,0.045100795978141976,0.06677038747420803,0.1362706790834637,0.11967191854548731,-0.008993779594871715,0.01199563794983636,0.013100436681222622,0.06178489702517152,0.10344827586206887,0.13865030674846612,0.14285714285714288,18.56,18.34,18.32,17.48,16.82,16.3,16.24
,NFLX,Netflix,NASDAQ,소프트웨어,45627,1997,1153.32,-0.007922376196743297,0,490076.1,0.45,0.32223280498001217,-36.89721221342549,46.0824398408757,0.005014772168926429,16.834223234464968,0.13104035998531202,Sales (3),28.831400366669897,22.53769679266593,12.176403160934681,3.5166600462667352,45.852500000000006,4343.039943820376,0.14178517561321202,0,-0.04732325026226447,-0.05942031349394061,-0.1109021107325121,0.25764134998091714,0.2708060161974546,0.6317487266553481,0.06418186599680417,0.08736753823267487,0.22512756340760626,0.04656873146255491,0.11474254730471317,-0.21242288636613588,0.0159194282001299,0.01757240481614055,0.08954703832752614,0.17733433734939763,0.31386554621848733,0.398479427549195,31.27,30.78,30.73,28.7,26.56,23.8,22.36
,XOM,Exxon Mobil,NYSE,에너지,45627,1882,113.26,0.017701500584059726,0,482855.3,0.1153,0.12794510955959248,47.96779419275955,16.50859683185011,0.3042909460829657,1.8649772630850732,0.004720538428044587,Sales (3),15.265064998839401,15.121960438178698,14.770040858039888,34.97185137562486,12.657142857142858,97.05782223477507,-0.015319361668924003,0.035316969803990815,-0.033782630950349724,0.012063265123760214,0.009447415329768338,0.0073823712532241625,0.06367392937640881,-0.0760319791156795,0.041571133553252655,0.007926939414218022,0.03182850939124355,0.0691057759416254,-0.050889759723970376,-0.039431831411048335,0.006849315068493127,0.009615384615384533,0.016597510373443876,-0.050387596899224875,-0.05889884763124199,-0.13631022326674502,7.35,7.3,7.28,7.23,7.74,7.81,8.51
,JNJ,Johnson & Johnson,NYSE,건강관리,45627,1887,188.64,0.014302613184213442,0,454309,0.3267,0.3311078795310858,68.62086021076007,19.289864311770945,-0.050637253188757,5.899684607906898,0.04860453039678546,Sales (3),15.182101299711572,13.807289326675964,10.890549087486635,3.968737925106404,20.31875,351.95002283255667,0.06435062862381646,0.027406700593723497,0.04969116910578131,0.05977528089887629,0.20915325940644824,0.180327868852459,0.3005170630816958,0.1753271028037382,-0.044307537126927,-0.043167157325347566,-0.14967631026034536,-0.0003300371535383262,-0.16178966430604172,-0.0884429542146643,0.004444444444444508,0.00623330365093502,0.03479853479853487,0.05312208760484625,0.06704438149197364,0.0660377358490567,11.3,11.25,11.23,10.92,10.73,10.59,10.6
,9988.HK,Alibaba Group Holding,Hongkong,소매(유통),45717,1999,HK$ 185.10,0.010922992900054718,0,451517.5817396669,0.1244,0.1476412667992707,31.395918833127887,24.84797940538339,0.12054022121232899,2.9947191642383864,0.08616777392588697,Sales (3),17.37500114011006,14.72756726908697,9.741962385215395,2.8836742871824885,22.174999999999997,HK$ 421.33,0.08572969987702317,0.0074554294975688815,0.11171171171171168,0.3803131991051454,0.7429378531073445,0.5106287545367867,1.2656058751529988,0.6960241016844837,-0.10544071355063735,-0.34289218350289874,-0.7604144033656244,-0.4954042808470669,-1.178081328329531,-0.6877997973415837,0.028473804100227807,0.035550458715596256,-0.05839416058394156,-0.06811145510835903,0.011198208286674255,-0.01633986928104565,1.1605490438001234,1.1284186716018918,1.1207073822743163,1.232521077524162,1.2453732264034545,1.1476968949208306,1.1798272671190622
,ABBV,AbbVie,NYSE,건강관리,45627,2012,233.91,-0.011202231991883638,0,413215.7,4.3661,0.4753025070820248,76.84688796986174,25.471943479762825,-0.23587990161203465,84.99475107321896,0.08049886768952749,Sales (3),14.424405107980403,12.3551857431009,8.3893381190417,3.1642610897341354,33.335,929.4404086899151,0.14793494342029367,0.027831217134795434,0.060287384978015446,0.10407816482582821,0.2357882502113271,0.1600376909343384,0.31402730183697547,0.1967766692248658,-0.04547958430491942,-0.07835246771025199,-0.16438790670023226,0.04777190529981393,-0.1038196943893605,-0.009683405099458142,0.013868613138686226,0.01535087719298252,0.046721929163526826,0.0809338521400779,0.13852459016393454,0.16624685138539047,13.89,13.7,13.68,13.27,12.85,12.2,11.91
,PLTR,Palantir Technologies Class A,NYSE,소프트웨어,45627,2003,173.07,-0.0747393744987972,0,410407.4,0.24710000000000001,0.4456586277671895,59.07807938286112,331.0901153924616,0.36642447253228005,65.4227200160446,0.3834690746385929,Sales (3),111.63435401385856,58.325564724297195,11.508313246458789,8.634076051752105,242.304,3643.935682138644,0.35623482200293655,0,-0.025342118601115016,0.11730148482892178,0.2881065793390889,1.0702153110047847,1.1885432473444615,3.410550458715596,0.03878130613552483,-0.09442666490632806,-0.05447294111092385,-0.6154707144516938,-0.39345597474163196,-2.46113261740415,0.012500000000000011,0.012500000000000011,0.20895522388059704,0.32786885245901654,0.7234042553191491,0.9285714285714288,0.81,0.8,0.8,0.67,0.61,0.47,0.42
,COST,Costco Wholesale,NASDAQ,소매(유통),45870,1987,915.38,-0.0015161927200934011,0,405730.3,0.2776,0.039088478919137526,2.3094947512665165,49.46385682568988,0.14284723351774464,13.486085263479309,0.07126395335984187,Sales (3),39.10013604726165,34.07103173966347,24.149204350156403,6.940936405243465,43.28125,1640.583683443111,0.06008257734242761,0.005921038257335751,-0.0006223047109559232,-0.03621891385373455,-0.07258211586391361,-0.053459899904868324,-0.025880600191550585,0.04534813342926003,0.009964853589903448,0.054001141183735585,0.12238615835218514,0.23351065690549916,0.1820931230573682,0.10132609388029346,0.008403361344537723,0.0074074074074073374,0.02512562814070352,0.0531750129065564,0.08452950558213716,0.1258278145695363,20.4,20.23,20.25,19.9,19.37,18.81,18.12
,005930.KS,삼성전자,KOSPI,반도체,45627,1969,"₩ 89,000",0.03488372093023262,0,401147.6481455165,0.095,0.13054022684459105,97.05986358185469,19.12319206984838,0.12679926757595217,1.4527209305648718,0.07049832547101201,Sales (3),13.002677119555125,11.346470642244391,8.071064766909997,2.712573943009694,16.97125,"₩ 187,143",0.07715524342323854,0.017134831460674158,0.06842737094837936,0.27507163323782224,0.39498432601880884,0.5451388888888888,0.6573556797020483,0.45187601957585644,-0.05112555533933596,-0.09819665009263914,-0.18722032080680578,-0.24973770674605866,-0.42281720232484377,-0.5237603586900368,0.039504621548196873,0.1750044262585327,0.1668463948863414,0.21206525334475135,0.15821213884041097,-0.09644851273812609,4.243924968026147,4.082641750746056,3.6118374307233196,3.637089668892994,3.5013997442091798,3.6642034958078726,4.696937615461134
,ASML,ASML Holding NV ADR,Nasdaq,반도체,45627,1994,1032.22,0.001989962821670188,0,400160.2,0.47,0.33890038050001275,187.42850715246823,38.573600533186536,0.019252227062664495,18.94124480051205,0.13315849284758,Sales (3),27.250152521114504,21.222064062417015,11.358849115954845,2.8968186488367547,37.845,3439.113021153656,0.12789174449905794,0.00811842436689853,0.08481166974945364,0.3204810029423051,0.2992070484581497,0.7045991247626127,0.44651690746787365,0.2391596638655462,-0.07601460725774967,-0.3056798976945497,-0.29021098312626403,-0.5437240816850122,-0.2184246389101831,-0.24727967640531834,0.007857874957294172,0.004426285325161696,-0.01568234901568231,0.03399929898352607,0.15640925127401012,-0.028966425279789303,29.5,29.27,29.37,29.97,28.53,25.51,30.38
,HD,Home Depot,NYSE,소매(유통),45658,1978,395.06,0.00012657907394753032,0,393237.4,1.2196,0.135332958676409,35.104119770651934,26.350641898201165,0.11201738242131842,36.05969578728485,0.039231342795686366,Sales (3),22.90517796538346,21.208463085823492,17.496372470852954,6.71673208725818,23.69625,535.0503677602393,0.030797035191561406,0.023085100997316862,-0.03665049135555598,-0.031026955434009462,0.06290357296599214,0.10999971903009187,0.005599959273023369,-0.04013800476213614,0.043890876117439095,0.04833746262015936,-0.018429500891731884,0.054562834680616734,0.09507790337148186,0.09867122711878751,0.00630119722747331,0.006935687263556193,0.019795657726692242,0.03768680961663418,0.028994845360824813,0.03768680961663418,15.97,15.87,15.86,15.66,15.39,15.52,15.39
,BAC,Bank of America,NYSE,은행,45627,1998,50.64,0.0031695721077655836,0,375087.8,0.1085,0.3751051258039688,,14.07785029969347,0.12950358437015086,1.3461694105480202,0.06000568598167664,Sales (3),10.807898371565726,9.618887880451974,7.187599804251713,2.3460860532437353,12.463750000000001,87.81294412449682,0.05658997099524288,0.02132701421800948,-0.030070867649875543,0.011586096683979141,0.03494788473329247,0.3605588393336916,0.14208389715832204,0.2901910828025478,0.043145977514382386,0.010924645568711606,0.03746922308161221,-0.16170366079231646,0.0627512940384018,-0.10127744317177426,0.012135922330097044,0.012135922330097044,0.04773869346733667,0.07197943444730072,0.1331521739130434,0.16806722689075634,4.17,4.12,4.12,3.98,3.89,3.68,3.57
,PG,Procter & Gamble,NYSE,필수소비재,45809,1905,152.27,0.001446892469582295,0,356385.7,0.3091,0.24496256759016982,-8.056847292824337,22.842026450944743,-0.03155327994298607,6.6671915139677145,0.03218583712988731,Sales (3),20.045136890973964,18.814523987209054,16.05845490371107,7.096918547982698,23.58625,223.65030191478874,0.03919132845525963,0.02823931174886714,-0.0015081967213114167,-0.03730163747866211,-0.0532239010134925,-0.1167121062706652,-0.10181088892821322,-0.10492593463437572,0.00667273636839731,0.051901809513931904,0.09212706642791679,0.22703612622680858,0.16514898270702572,0.1257723473743929,0.0042253521126760915,0.0042253521126760915,0.014224751066856278,-0.01655172413793105,-0.008344923504867941,0,7.13,7.1,7.1,7.03,7.25,7.19,7.13
,1398.HK,Industrial and Commercial Bank of China H,Hongkong,은행,45627,1985,HK$ 5.70,-0.005235602094240899,0,340420.2652683529,0.0885,0.6155659566273015,,5.245523187108668,0.1554015830635831,0.47992418319569885,0.02412520153775958,Sales (3),4.896049164734165,4.668094761417274,4.143567298358371,2.17429196556084,4.54,HK$ 6.25,0.009178862640341068,0.05964912280701755,0,-0.006968641114982632,-0.064039408866995,0.04395604395604402,0.10465116279069764,0.1850311850311852,-0.013111896848244358,0.00883919800163302,0.11404792828356576,0.06715766261981265,0.01884498706685079,-0.1513761023163304,0.009090909090909111,0,0.009090909090909111,0.02777777777777784,0.047169811320754824,0.009090909090909111,0.14265885256014807,0.1413736376722188,0.14265885256014807,0.1413736376722188,0.13880320789636028,0.13623277812050175,0.1413736376722188
,UNH,UnitedHealth Group,NYSE,건강관리,45627,2015,360.2,0.018319574804930294,0,326223.6,0.1632,0.05136729000935207,,22.373436753863114,-0.05457693835355559,3.3481654352141743,0.06943398763545419,Sales (3),18.069176363180166,15.799028854397127,11.294330207613836,3.222260094196124,23.665000000000006,754.7267383995587,0.07677410499582837,0.02362576346474181,0.046849569867472685,0.16993633883331172,0.16739588397342398,-0.3335060321219748,-0.2937116414047335,-0.39232391396035426,-0.03897797332093111,-0.1491267363020224,-0.42749383400829344,0.022639840732178285,-0.050881295765705326,-0.017221830162373664,0.0069324090121317735,0.010434782608695636,-0.2847763643824375,-0.43774193548387097,-0.41627595445411925,-0.4303921568627451,17.43,17.31,17.25,24.37,31.0,29.86,30.6
,1288.HK,Agricultural Bank Of China H,Hongkong,은행,45627,1986,HK$ 5.17,-0.003853564547206201,0,319651.3212009048,0.09519999999999999,0.5778926292319799,,6.131413444889461,0.2983405918241313,0.5811197992374236,0.03405932334429837,Sales (3),5.557511641695627,5.197439847852362,4.396045697921155,1.8002158712633018,4.7225,HK$ 5.55,0.007189006581246993,0.05222437137330755,-0.00576923076923086,-0.02819548872180455,-0.08495575221238949,0.12147505422993476,0.17233560090702937,0.375,-0.01643357516992261,0.04169395258519915,0.16158764825233696,-0.0024248397175701403,-0.04781649128589831,-0.3269064146113484,0,0.011627906976744212,0.035714285714285796,0.035714285714285796,0.04819277108433746,0.023529411764705938,0.11181369524984577,0.11181369524984577,0.11052848036191651,0.10795805058605798,0.10795805058605798,0.10667283569812872,0.10924326547398724
,GE,GE Aerospace,NYSE,"상사,자본재",45627,1892,297,-0.008181666388378694,0,314950.5,0.41729999999999995,0.21632959121018266,188.65141947108768,50.212128998096794,-0.7449755463586331,17.303344829444242,0.08505381741346241,Sales (3),37.4277736486683,31.79006646328181,21.13659567399001,5.903571470990691,196.89142857142855,2766.611766041105,0.2500263764501949,0.004781144781144781,0.006847921893009534,0.07635994636320809,0.20301360985093986,0.5829025209188297,0.7462370649106302,0.6150959812931645,0.007625100227866411,-0.0570030905124706,-0.07702800596088817,-0.28993681142683136,-0.39074452381742597,-0.2622337582764673,0.013533834586466143,0.008982035928143787,0.10130718954248367,0.16608996539792387,0.28380952380952384,0.33201581027668,6.74,6.65,6.68,6.12,5.78,5.25,5.06
,CVX,Chevron,NYSE,에너지,45627,1926,153.55,0.001173632392253987,0,314377.3,0.1051,0.12671332733423316,16.614552083382677,19.12005769185873,0.30895260482162445,1.8600424048301327,0.0013029297059024602,Sales (3),17.207938308125705,17.163184326048288,17.051807937237854,146.7466556733038,14.607142857142858,131.53601037319729,-0.015355443186841122,0.04448062520351677,-0.041271228771228685,-0.028533468303175935,0.034912718204488824,-0.01646169613118109,0.0663194444444446,0.015206611570248052,0.04899774662238063,0.03890828822576964,-0.014708576787569483,-0.0333508113936159,-0.1788710742735048,-0.24834175792495,0.006787330316742138,0,-0.004474272930648674,-0.17668825161887142,-0.1842346471127406,-0.25398155909471914,8.9,8.84,8.9,8.94,10.81,10.91,11.93
,7203.T,Toyota Motor,Tokyo,자동차,45717,1937,"JP¥ 2,839.50",,0,304190.63273195876,0.0958,0.08125438487160908,271.81491813054544,9.737935915591128,-0.019712000443827482,1.0072910301873732,0.027444869649223637,Sales (3),9.637167790147476,9.129192495736548,7.973329742107828,3.548180785718032,9.93375,"JP¥ 3,537.65",0.022227005525505827,0.0337770734284205,-0.04377841387438963,-0.004208311415044741,0.13059924347999208,0.12745681953543775,-0.10931618569636137,0.09148568133768986,0.06554971921968583,0.04634596908154494,-0.08233080551147993,-0.1937661077354319,0.009588445146205687,-0.20985699541517172,0.018909940495747186,0.024858632591613538,0.034852248711579256,-0.1350254121730506,-0.11894314845796897,-0.16306336022069617,1.8930412371134022,1.8579083016820401,1.8471242539338035,1.8292864894194247,2.188551275094954,2.1486028214867066,2.2618692349430276
,601288.SS,Agricultural Bank of China Limited,Shanghai,은행,45627,1979,CN¥ 6.67,,0,299109.26956033154,0.09759999999999999,0.5779749570348804,,8.516471824216074,0.3401214514895474,0.8058990977282696,0.006210525708886733,Sales (3),8.234896304447432,8.133555279760357,7.885625399754766,13.712964446841802,6.355,CN¥ 5.38,-0.021348781327159005,0.035982008995502246,0.007552870090634434,-0.06713286713286715,0.12100840336134455,0.2777777777777779,0.256120527306968,0.3895833333333334,-0.029755676029787903,0.06900342401951753,-0.054449767394657206,-0.19444184897969907,-0.1541531631291487,-0.32605812074834867,0,0,0.025641025641025685,0,0.025641025641025685,0.03896103896103903,0.11237533361427168,0.11237533361427168,0.11237533361427168,0.10956595027391489,0.11237533361427168,0.10956595027391489,0.10816125860373649
,RY,Royal Bank of Canada,NYSE,은행,45566,1995,146.96,0.003688020762190991,0,288107.3,0.1629,0.43147321882917306,,14.593843098311817,0.1603135041392818,2.281279105867743,0.05152273532552044,Sales (3),12.36383910342154,11.181910463965886,8.698065518730091,2.832505496089828,12.5775,212.50580327542332,0.03756942408174768,0.02946379967338051,0.0058175347341045125,0.009063444108761587,0.10796139927623671,0.2766918599600383,0.2157511581733953,0.21064338083861944,-0.002079839737008203,0.005046203078071065,-0.04161631826200207,-0.04498569448877998,0.035953813007101904,-0.0605952874263333,0.002798507462686507,0.003734827264238949,0.04166666666666664,0.10483042137718392,0.18002195389681677,0.12920168067226895,10.75,10.72,10.71,10.32,9.73,9.11,9.52
,KO,Coca-Cola,NYSE,필수소비재,45627,1919,66.65,0.008320726172466042,0,286839.4,0.4768,0.3085584732467811,19.6729418088345,23.092134719218542,-0.06485913564288381,10.620092067653127,0.04604698445834595,Sales (3),19.214916780215297,17.560469545083276,14.021037959232935,5.014907054360457,24.693750000000005,117.38349488000684,0.058231508083115724,0.030457614403600893,0.01492310035023614,-0.03391795912451068,-0.06587245970567612,-0.08923203060945617,0.06725380304243389,-0.05487804878048763,-0.007634706466619984,0.04745733600912963,0.1131315192145344,0.26231239516557686,0.07176928158131378,0.12888060769990686,0.006349206349206355,0.0031645569620252488,0.02258064516129027,0.04620462046204625,0.06734006734006724,0.05315614617940204,3.17,3.15,3.16,3.1,3.03,2.97,3.01
,601398.SS,Industrial and Commercial Bank of China Limited,Shanghai,은행,45627,1984,CN¥ 7.30,,0,276467.08105070936,0.08869999999999999,0.6202740786629223,,7.386224755619018,0.21608969016160007,0.661737727739855,0.014917401659148217,Sales (3),7.01681600276219,6.812063545861061,6.325941857099701,4.951415081787623,6.0737499999999995,CN¥ 7.01,-0.0040600084897346456,0.04246575342465753,-0.014844804318488558,-0.018817204301075363,-0.04450261780104714,0.05950653120464433,0.054913294797687806,0.18122977346278324,-0.007358001620664911,0.02068776118772575,0.0954202281267088,0.014025476024807026,0.021413043739105797,-0.15666559983883754,0,0,0.010000000000000018,-0.009803921568627468,0,0,0.141873858688018,0.141873858688018,0.141873858688018,0.1404691670178396,0.1432785503581964,0.141873858688018,0.141873858688018
,IBM,International Business Machines,NYSE,소프트웨어,45627,1911,288.37,0.005754743303571397,0,268622.2,0.3116,0.18110669539458926,99.53195374212355,28.390232227630325,-0.07700305676822616,8.861817199810462,0.05050351942947038,Sales (3),22.18246288380238,20.100864687676115,15.711844830896755,5.621436396581847,30.758750000000003,564.5359175173162,0.06948365126539469,0.023234039601900337,0.014280187119693366,0.18136009832036049,-0.012330033907593352,0.18431968458663595,0.29441601580034105,0.29476472701149437,-0.009933844559729975,-0.16242363456215037,0.07856459325958212,0.018355146265429362,-0.1269190450282886,-0.1636449872215243,0.00340715502555359,0.008561643835616408,0.041556145004420765,0.07579908675799088,0.09581395348837203,0.11027332704995288,11.78,11.74,11.68,11.31,10.95,10.75,10.61
,CSCO,Cisco Systems,NASDAQ,IT하드웨어,45839,2021,67.92,0.0002945508100147265,0,268501.1,0.3144,0.3434822518376686,110.2720445499059,23.740901198201,0.28415963208659933,5.63815928330746,0.04817657110951264,Sales (3),15.004846778260319,13.65723142781161,10.79419919575808,4.927893507454969,18.487499999999997,116.32831460933716,0.05528259642691791,0.02444051825677267,0.010413567390657574,0.0036943992906752765,-0.02090240738071214,0.18513348455766887,0.1394061399094113,0.29544154110242227,-0.0021394165310643374,0.014015383957101862,0.06791332793175406,-0.012572461275777158,0.025115073660741297,-0.14891206825311548,0.007334963325183435,0.007334963325183435,0.02233250620347391,0.0456852791878173,0.09283819628647218,0.1256830601092896,4.12,4.09,4.09,4.03,3.94,3.77,3.66
,AMD,Advanced Micro Devices,NASDAQ,반도체,45627,1969,164.67,-0.029812054439403823,0,267233.7,0.12890000000000001,0.26550496056982953,119.55031147438974,52.973741300481976,-0.3674965965137521,4.363925721594332,0.22794191572294126,Sales (3),19.501625402611413,12.933473023168524,4.6326132009395895,2.324001758626548,83.7525,2977.050657327228,0.3357253673030236,0,0.032672770600777445,0.015666440510701207,0.19403959103763313,0.7555437100213218,0.31536065180924977,0.011175928768805576,0.0014767490369533356,0.026015930056459705,-0.03804804537693393,-0.5327775549683434,-0.13695826693663654,0.10770969965748614,0.03321033210332098,0.03130755064456721,0.1313131313131312,0.09589041095890397,0.10671936758893281,0.09803921568627452,5.6,5.42,5.43,4.95,5.11,5.06,5.1
,AZN,AstraZeneca ADR Representing 0.5,NASDAQ,건강관리,45627,1992,85.31,0.019844590555887498,0,264388,0.2876,0.3315170116036698,101.0381934667495,19.09935967773267,-0.8258985923043443,5.237482132299242,0.06537781503625781,Sales (3),15.062327920963078,13.270424039023954,9.668665944517835,2.9213823782792954,109.70249999999997,967.943284906479,0.27492605578607643,0.022388934474270306,0.15658893709327537,0.04418604651162794,0.22836573074154076,0.24612912649722474,0.28750377301539376,0.1012004646960114,-0.14142210728244275,-0.017517947566630967,-0.19560650831316467,-0.11925338240315031,-0.29515654908964684,-0.18448331586981828,0.014227642276422823,0.01629327902240327,0.008080808080808088,0,-0.07933579335793353,-0.10412926391382407,4.99,4.92,4.91,4.95,4.99,5.42,5.57
,300750.SZ,"Contemporary Amperex Technology Co., Ltd.",Shenzhen,IT가전,45627,2011,CN¥ 402.00,0.011651609331353674,0,261016.15395420705,0.2376,0.17436156113104165,-13.685003628847994,28.31182171846643,-0.37630573110909693,6.213050637983032,0.19268942903230105,Sales (3),16.506977245561167,11.60413606489382,4.8081273517294,1.4692981270768333,45.39375,"CN¥ 3,795.30",0.2517050659539899,0.016492537313432837,0.056782334384858135,0.30097087378640786,0.5309036901633728,0.653776534474247,0.5343511450381679,0.5959347334153797,-0.07546814149634447,-0.28126440726836627,-0.4428912786144697,-0.49031442271086856,-0.2616586290031213,-0.24217801320758325,0.0035169988276671335,0.01783590963139121,0.04709480122324144,0.08012618296529962,0.19636617749825303,0.3291925465838508,2.4048321393454137,2.396403989324343,2.362691389240062,2.2966708807416776,2.2264362972327576,2.0101137800252844,1.8092428711897741
,TMUS,T Mobile US,NASDAQ,통신서비스,45627,2004,230.27,0.0005648735552272743,0,259150.2,0.23399999999999999,0.2375445444856379,42.264692981857884,22.062410054465257,-0.32292741892081456,4.392871822813855,0.061035122551688456,Sales (3),16.72443224742959,14.855656984436058,11.046967133518594,3.6147072590509497,32.585,679.2224380964636,0.11423671917777001,0.015720675728492638,-0.03031961932033511,-0.08861711390801863,-0.04353063343717545,-0.1404307738250774,0.03250829522015963,0.10690765754939191,0.031258806854744914,0.07895988254856105,0.09940634963971826,0.3467416458979692,0.1875315295752579,0.06662490033671398,0,-0.02003205128205128,0.03119730185497479,0.07943512797881733,0.1483568075117371,0.1526861451460887,12.23,12.23,12.48,11.86,11.33,10.65,10.61
,WFC,Wells Fargo,NYSE,은행,45627,1929,80.67,0.0021118012422360888,0,258421.6,0.1222,0.3605755401002625,,13.620265095701154,-0.2788741180303824,1.518301515207185,0.03455346154466433,Sales (3),11.437227663017095,10.685993106450404,9.016753536445213,3.9417946818715666,18.887500000000003,168.98040063327377,0.07674391930238289,0.02107350935911739,-0.051052817315609955,0.0019873307663644812,-0.035047846889952106,0.22841480127912295,0.1344396006187596,0.4672608221171337,0.06272820116903821,0.022233643002383046,0.10244778022486181,-0.03346774438115874,0.12463080405230823,-0.2169367974368181,0.010736196319018449,0.013846153846153824,0.0427215189873417,0.06807131280388978,0.1873873873873874,0.22947761194029842,6.59,6.52,6.5,6.32,6.17,5.55,5.36
,0939.HK,China Construction Bank H,Hongkong,은행,45627,2004,HK$ 7.37,-0.004054054054054124,0,254273.98210980874,0.0947,0.6578105082126826,,5.220797356972759,0.18958641001942667,0.5163048319257594,0.01677266906235313,Sales (3),5.020320178528086,4.8560560199198815,4.468526821094612,3.112681313608596,4.38875,HK$ 7.24,-0.0017998119504388788,0.05698778833107191,-0.0013550135501354532,-0.03407601572739183,-0.09570552147239264,0.06657018813314042,0.13910355486862458,0.2161716171617163,-0.020847792389018016,0.035946572614042216,0.1366231317980543,-0.003923914507475423,-0.06277721633183098,-0.22562104897994756,0,0,0,-0.020689655172413838,0,-0.03401360544217694,0.18250051408595516,0.18250051408595516,0.18250051408595516,0.18250051408595516,0.18635615874974296,0.18250051408595516,0.18892658852560149
,600519.SS,"Kweichow Moutai Co., Ltd.",Shanghai,필수소비재,45627,1999,"CN¥ 1,443.99",,0,254005.5724118556,0.35710000000000003,0.6819499006944579,312.9313952100954,19.640090417311566,-0.3521863472479074,7.068815759376021,0.0784580211592032,Sales (3),15.729524457292936,13.52412272715038,9.270280573147,2.503260995769808,30.3175,"CN¥ 4,722.42",0.12579690598621274,0.03865677740150555,0.006264808362369312,-0.024693526054506698,0.02005510031082225,-0.07960455866605487,-0.05557990019424841,-0.17391876430205944,-0.029100685965235087,0.02365857510891864,0.012694628637609128,0.16995758366214359,0.16205502494873977,0.23186864098963444,-0.0006330716637123058,-0.0029055078322384473,-0.00816788137723028,0.007017096198009889,0.03014878621769776,0.03338570306362932,11.08723135271808,11.094254811068971,11.119539261132182,11.178536311279673,11.009973310858266,10.76274757690687,10.729034976822588
,MS,Morgan Stanley,NYSE,증권,45627,1981,157.59,0.014745653573728257,0,251566.5,0.1492,0.27728757316481156,420.5847475037174,17.99248924137784,0.2089695441879953,2.490090644208645,-0.11558368165112455,Sales (3),21.052478062083846,26.914711514352256,49.740024343784064,-1.5566634480190729,14.882499999999999,47.1518300592286,-0.11366685613618466,0.02455739577384352,-0.01573917931422153,0.06099777822662089,0.09331205772165974,0.46011303622718414,0.24321552540233515,0.5070287845462371,0.026172037734707266,-0.03361977020625884,-0.013506851753364052,-0.2506581066127477,0.02922031496791999,-0.21695160257545065,0.009493670886075934,0.017003188097768348,0.05512679162072767,0.08257918552036204,0.20075282308657472,0.2692307692307693,9.57,9.48,9.41,9.07,8.84,7.97,7.54
